id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5051597,Restored 1910 Brooklyn Loft Suite,gAAAAABddcx9DgWj4yxliKUjjLwqy05Xnph8NSEvtCRkEte3De7OBaRi76PbxGvivV14mZ6ZAbaK3hEo_BBFTWDCxzvreXCHdA==,gAAAAABddcx9LVq5X39d2_GZJ8i15kiqu83r2janZ7K_4l2eF26k0iRxKSiAInOaLSy4PaMSinm7lUdXvTIc2hF08VbPPccL8w==,Brooklyn,Bushwick,40.68386,-73.90935999999998,Entire home/apt,150,4,119,2019-06-20,2.23,1,273
35767325,one privet bedroom cheap price perfect for singel,gAAAAABddcx9N9zxCQcUOzHhH-lJLI5GkBZ02EJFZ7dh8GXmJCyHKZ2oMQFPh7WtH_2vSto38GEQx8ZEiSt08_lcChbVz07cGg==,gAAAAABddcx9JS0dRuas6c2IihNncHN1nf98ET8aK_YMPBegSVnWU4qVFfmDsQ-3_kqrvhlhIRs3N1ucoPv3gGg9z02C9MjFiQ==,Brooklyn,Midwood,40.62245,-73.9696,Private room,35,1,1,2019-07-01,1.0,1,50
35900875,Private Bedroom en-suite Bathroom - Manhattan,gAAAAABddcx9zbIV2AKC22Ngx_LthqafOfdJAZ9mqOolfeiyK_kaswoWPRsfye6xSoXIMT3YFhzPfOiOlkkGB8W8OdOaAVD7rg==,gAAAAABddcx9MzZVUdcElHg8_6W2jijSnwrhMv0PBCwFznFcQxamzfgUzTeCS5wevoiWXz9YkyeGKOvN-iqA0WVwRfkeLHNbUw==,Manhattan,Harlem,40.81561,-73.94823000000002,Private room,99,1,1,2019-06-30,1.0,1,256
27958130,Big beautiful room with tons of sunlight,gAAAAABddcx9T-i3VarOaJFL_r2Cn43ijr_g-mGruHXoVEGSZlxUK32XcekNeYkQcqPe07cxX9XkG9t7KQKP1_9MPD3T-vOqxg==,gAAAAABddcx9EWvKp0wCvzGlzJyzC3wDnUFg1QjAHUmufrenmUMX1YV_zm4BLLYJs_pOMslukHkKtPspgzEmXQLtJPbxE8LRZw==,Brooklyn,Bushwick,40.69695,-73.92268,Private room,37,28,1,2018-10-31,0.12,1,0
14556634,Brooklyn Nook,gAAAAABddcx9gXQSUa2lJWrX8WadDY5qshQpEfYAGzDaESq5TXpFXXeU6R6kG4yXw2CtcOg_HcFj6L3slPh3TYjELBvUUaZYSQ==,gAAAAABddcx9BmTi_yFFUr7v8CMvyop4OiCz4ivjZOE32U_RlnLfiFOQ1whDlsohtw0pVi-e6M3McPyyuxRjXAZgPB_lTjqg1g==,Brooklyn,Greenpoint,40.72804,-73.94599000000002,Private room,45,2,1,2016-08-23,0.03,1,0
26430901,Hustler's Paradise 003 Private Room Lower Level,gAAAAABddcx94mKnWtho_C-ZyrtABuB1HlH0oloamYiivdg_Texu_x8KQ9OhfAagtXV3jlIi8EtKIAF5IA-te1lhr-9khKuN_Q==,gAAAAABddcx9KZyV3aT_hxwtLJEZ6vhrOwXxiCcl-KDNr5qdGDkUoYYjdelZU0-rfkUKNHnj8e_LntgePg7GQksUgkxaQHzyGw==,Staten Island,Concord,40.59691,-74.087,Private room,30,4,26,2019-06-25,2.14,7,359
29331513,Downtown Manhattan Bedroom!  Top of Fidi/City Hall,gAAAAABddcx93v2-_eCoGU52ZZur9mbrdadEUiGVIG9vI-7zLmHySIJ9V0KbLs4sCOoON2Wi8bDVSdqesCUwZpcO0Kl57yww3Q==,gAAAAABddcx9lhI07AVvJPUTiOLmGhowXZFDjHbQvV_5yhKcaEFFlxEksp4AjI0jVvLvFvQRQYHxXKnrmz8SW3xRjJai6LgI3A==,Manhattan,Financial District,40.71161,-74.00665,Private room,57,9,3,2019-05-09,0.36,2,365
30483899,"Sunny, Spacious Apartment on Upper East Side",gAAAAABddcx9-YbgZgHpltZ9X09ljzVDQ7vBvKSlZ-jaXZVFoftgN7NZFgzLzihZm7pPXqgtubEt-gnJQUqVbtpUvjDFT6jr1g==,gAAAAABddcx9Dh6q8BdxzVV4ApOtVIGQmJrqbktHlMcXOTX6MWr2ShfZlr8OdPiIDwyhrh7cUBfYgnkcfd9GYtgOrPf57M9Ofw==,Manhattan,East Harlem,40.78695,-73.94218000000002,Entire home/apt,215,60,0,,,1,365
10173750,Simple Affordable Room in Brooklyn,gAAAAABddcx9McGHwG9JA8pvXGZGf6nJyTf2XFoxD-R-yoXS2Qkj452q_e358cBktZSrOsgp-D59xmjvlhyVK-_5QGPaxUAQAw==,gAAAAABddcx9e6VBgTFMAMowsELZkxuqe46sdHkAgCHEPGBgUI8j_yw8F0dqzn9iGZIRZRyGjXK2_DOXnlOnxltALHXSyJrkLw==,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93444000000002,Private room,55,1,0,,,1,0
35204821,Spacious for big family or groups. Well located,gAAAAABddcx9ot8vpJzqhrT4adnE3sdgIXhcZHqbISNQTOrHaYx8vuzG2pfFgKLyS7rZiizY8lXjHGU0HXIOyI8RJ217bLrwLA==,gAAAAABddcx9m7sfkXk1hXD6FaUZHMc0DVYNctW2Mqv1BPM6ZPyfGuZc_Bs734eh5pbABKTnlYEHD7foJNUfCm-YMZJJVyXJsg==,Manhattan,Midtown,40.75803,-73.96224000000002,Entire home/apt,350,30,0,,,2,283
14041447,Cosy Crown Heights Home Away From Home,gAAAAABddcx9E6ioZwQhpKuwitQd9Ll2Fqc-kYJ384LYFTJM6YVlkiY_RdQT_GAFU_7NRNQ_VqCZxrrUDlq8w5i5vQ2WMEimOA==,gAAAAABddcx9lpt_NoJmJ1ndTiSd_P3NSDEAq5juiLXUGxiMB3iB2H_R4h_rvo9egmGRzRrR2hDBkfI5bR5BOr6iW39QqtvzXQ==,Brooklyn,Crown Heights,40.66856,-73.93929,Private room,50,3,45,2019-02-18,1.31,2,0
9777504,Industrial Williamsburg Loft with Awesome Rooftop!,gAAAAABddcx9vY1Uuxtgk00yBJe5YIM28xmHx_X6lVuDJtFdws7wf98Cv18X1mN1PgJxEhqPrxjrmfc0pt-xkWTwxh8NuPFZhg==,gAAAAABddcx9W7AOmAs4NeZnAXcWboIEysvwyieVdvvpUvECMaYkW7mOggEQVg-5nf0IATO5hRbn1Mr_hpSgXsbJdW2XKeYOrQ==,Brooklyn,Williamsburg,40.71761,-73.95423000000002,Entire home/apt,325,3,74,2019-06-27,1.73,1,179
21344762,Modern Manhattan 1 Bedroom 15 Mins from Midtown,gAAAAABddcx927qfsY1p4CODCn4Wh-pUz4g_V3UGVX4eR0Otx72oLOTzdv7pHREp9PZS0Q2lzB3dAVOd1Niv5XLMBE8Bh7FXtQ==,gAAAAABddcx9KlQU91HxTNS_T728FZ8cm9q_Y99MIpS9OTTj0cqpdvoWk6qs2802wsDNXPEZXYoHM_c3E7_qmQcmrJLT3_wY5w==,Manhattan,East Harlem,40.80891,-73.93798000000002,Entire home/apt,100,30,22,2019-01-31,1.05,1,0
36472710,CozyHideAway Suite,gAAAAABddcx96_URNSejYjB8zIJYzt03t_wDAJ0stcb3fU7UQso0DB6WaX3p_5XEg342hr5-58L05-hcGxFqHY7z9YiSqAarsA==,gAAAAABddcx9PcoGDo1CKWE5_vtaHqAMsSlrmUGBzCXjwjYGbHj_cs9t_YopJWYkZhaaUnDh23RXV9ACdDGydxZ2d9mvXrqLbw==,Queens,Briarwood,40.70786,-73.81448,Entire home/apt,58,1,0,,,1,159
23373090,SHOOTS ONLY - Huge Artist loft in Williamsburg,gAAAAABddcx9pbUSExbjxa0dm22FPrVTM-BrgNLcAGdedbfHmbuq8G9J7Wcs7gaUAaN85srskWPnghvNtt61LN1XaOQC6f8QBw==,gAAAAABddcx9b1HyVypnDAonIwOvQM2wJJM4GRhFgGhv82MhEBgn3Nkimmo1vQQnimUHdUCoTXuxRWbBQwL7AV0ywuIp1OxLHQ==,Brooklyn,Williamsburg,40.71653,-73.96276,Entire home/apt,2500,1,0,,,4,140
1954495,East Village gem!,gAAAAABddcx9oWPnAJco19ZpbF4iJp7X41RddzNfYJKQ5k4PFF8-nwP2gCQgq2MNz1gViLl_pBEFxO1TbnE2y-_pMtnTNwy-Tw==,gAAAAABddcx9qC8ZbWohhtXzlxdJm4jzkiFd4dnzwRLSyI_Q53CevgNl0_2NjmVMWQBqgZlGyNS9tVDuvxHSXNMKD6KmUlUgUg==,Manhattan,East Village,40.7281,-73.98671,Entire home/apt,100,3,2,2014-12-19,0.03,1,0
23070522,The Home away from home!!!!,gAAAAABddcx9QhfLNEANIfSbOc5U1VIavT5jnSHqVmtolnFQwZVUU7NRgsElyi98H7G9v7AQDeTs-dhrNSBqD7aWFmLGlHbmog==,gAAAAABddcx9rm9pUdSnANkkrEpjVl87ruSlq7yJ1cXpCi7NwTci4RYmv4U9taIcfeivBil1Kd60yyAmtfyrKhM9xEGu6V-WRQ==,Brooklyn,Bedford-Stuyvesant,40.6849,-73.91811,Entire home/apt,140,3,30,2019-06-18,1.88,1,122
25289487,sunny nice studio,gAAAAABddcx9plN33Wba6pAMNatfDYSII8Eg6ka8itJY8KtcQl5cp3Pxx6xXEvIdxZ0t98uSGkpR3I9NGAps8Phsma9y__WpOg==,gAAAAABddcx9I-yJ9xXztC5Wh0dKNZN6SpnOnGlUlakcBB7j5usUa_T3JIgJXpZuqTrHWiAUXKqilNfBKaEkZyXWeVo0E7HeFQ==,Brooklyn,Crown Heights,40.67128,-73.93664,Entire home/apt,60,7,2,2018-08-29,0.18,1,0
30928769,Cozy Room B,gAAAAABddcx9ydFpRZluNjPx6yfji60D4ikpT8jgixjUv57O-dYhqKbpYphkE_s3z5gwMQOR8VvUvHpN9Ih-CF0oqaSey9OESg==,gAAAAABddcx91yszo0UAeSC3UBmfpYlGporvFkyKY5ht-m0qx2is31JadexePO3nZanbGjUI8zxLwiRn2tDUNmcrueBCZhhkeg==,Brooklyn,Greenpoint,40.73095,-73.95130999999998,Private room,89,1,0,,,33,180
731316,"Sunny & Clean Apt, Ideal Location",gAAAAABddcx9By97dh-2CA-Omp7xX-X75nvxd9ZK0StZPOA5cew7_kuhnA-qCvV1t-R4xolTwSEBBoY8rEZEWVk_XYZw9f3nQw==,gAAAAABddcx9Ql-2MAeDjBGAiCyp_L6uNt85HL2K8lKs5I8YInv1_QXAthfzjsZDL0mbsLznbpe0rGiEYMtxixQrgClygRJseQ==,Manhattan,Chelsea,40.74092,-74.00036999999998,Entire home/apt,140,1,6,2016-05-25,0.07,1,0
2473861,Royal Harlem TRIPLEX Home 5 Beds,gAAAAABddcx9CerRaOXy61v_n1RmzKyuguW8E0U6qVThgmkDW8Vv9_BhvnepsOEUkZPO0s8favo-HidC_MDoAwupiRKlJRfYKw==,gAAAAABddcx9DBuqjw6FVoj6UaZjMY08FFQtBMJ0R-OYhW077H_1C6m0c2PPT_eXjnuoyPUMkytluGGOdrYj9maRWak72jT4rA==,Manhattan,Harlem,40.80705,-73.94452,Entire home/apt,175,3,157,2019-06-22,2.46,3,38
27966667,Comfortable Carroll Gardens 2 BR Amazing Location,gAAAAABddcx9vZ_Fu9EbssuHCDq5FL0HwSVt37b2UXCX_LYOKTRxkBfChC1Qofg2w22Ns4wHLvcBtUOaNBJbr1gFYUpN3hVOfA==,gAAAAABddcx90xBPkwikpGaOe1XrgI2EgHP4sYMPfckBqpHZ5nS7EIu8jD_tI43TtwCmhrWsF-g6ovmFgOIS9WlPAosrxjz0Eg==,Brooklyn,Carroll Gardens,40.6798,-73.99271999999998,Entire home/apt,200,2,7,2019-07-06,0.9,1,45
9330771,East Village Studio Apartment,gAAAAABddcx9vQPpmInSQyp-1hs2_VGimKzM6E0oqwXEkCZa7YogUPNu-7l4JTl6vIB5dBb1cp7W1i6K-RRmYsrjU2lbOp1H3w==,gAAAAABddcx9kOSRQKIyhxO3cRYCP8MRpLEJ0M4uL6rLqPy4Fs6pcajIFXV2xPfcDBq-nqcLJmfOagfDEKBHHu6RssTmYqa8Tw==,Manhattan,East Village,40.72919,-73.98104000000002,Entire home/apt,99,30,0,,,1,0
13582811,Bright Bushwick Diamond In The Rough,gAAAAABddcx9oZdaEBFsIuuQgyLsaFuUrLChHGLJwjT6gKMUAccTGW3fDi7GDWBNg3QnYQClRtJaofeDPwCrYoDs6pfyEs0TNA==,gAAAAABddcx91RT43-KSedao6LReF269MOroEGsCngdk9tP9_CHpU7s5DV9wKqoZ6J9nrZYADyeTeU40FmVvivswjcE0W2Nixg==,Brooklyn,Cypress Hills,40.68015,-73.90504,Entire home/apt,85,1,182,2019-06-23,5.85,1,62
16962435,Artist Loft Bedroom,gAAAAABddcx9F3PV4ioaLxCk8FH3yZT6LUXOY6SYCQBOWB93O4C7nBEsmXJodwzQ3Sqgm8G5W7oorlyM1JhXqIV_mA-PQ54z-A==,gAAAAABddcx9MguFzDwLV5EL9l44IFoqvOMGiAAPdel5pkSeTu5jaWkWbdi7mZDh5T0G2bgV_uLflen1O2hHrPED9auew5609A==,Brooklyn,Bushwick,40.70322,-73.92025,Private room,60,5,18,2019-05-15,0.77,1,66
19964343,Brooklyn Apartment,gAAAAABddcx9I3QJADExF2Mg1hhUOr-pN8Z-_Fuq04NFpIxoVQzU2kFkjqqLSf5r-0jXy4TGtk78_aVdV6ACXz8yl6yi8FQTlA==,gAAAAABddcx9gN0gp1285xwrz6JcXVZrrLWkY7Cnu9MjvuwtcXjOe3fIIMZGmT4DUYdoJNkPwsbLZCxqEv7tKNAjFCvdLAfLmg==,Brooklyn,East Flatbush,40.6455,-73.9444,Entire home/apt,56,1,82,2019-05-12,3.64,1,22
13884778,"Luxury Room (rm2), 5 mins from Columbia",gAAAAABddcx9uj-2HQc-RrjioElkOrAMrXDfkNHuGYzf9C-PvImeCmKmojbhJ0oktczhbMF6Dtmo5y4R3cWmZM-W8QdJIsB6NA==,gAAAAABddcx9zLy5qqUcXKjJyuJN0AMcjzeLY3A9faOTvRTPHp6VB67sna3dnGytzod2teLl1c-TfMM6s1IodYzCj98i90ujWw==,Manhattan,Morningside Heights,40.81093,-73.95928,Private room,100,3,81,2019-06-22,2.24,6,133
33151516,Best Hood in NYC. Private Bedroom in ASTORIA!!,gAAAAABddcx9DvLGn6jqx26di9DmYETKc8uhdF7q_t5MgkQrg5zTmv5oNdbETx0NLnulbdA0xdw9Fr_X4LIp0GsddNUa4hg4Og==,gAAAAABddcx9zEbostKXgXjSnm06x8Zf5mKG0F2rOhqRBmckTDhswTFZbmskFDnzK-z-0WuMKX4G5pWN0ZGty4LcIkSnB0_p44__2jPEBFJOKPOhBZc0CJ4=,Queens,Astoria,40.7718,-73.91942,Private room,62,2,16,2019-06-23,4.53,1,313
11224100,"Charming, Quiet Room with Full Bed",gAAAAABddcx9UsMrIgaWQxV5r_6vkYeM-vqoEkBl8hiC8cMIG_OaPEJmRD_Z4pPEwQHdsTs6ehzCMzdg4k2eegHd7V0pR9Y25g==,gAAAAABddcx9HyxcJvX5gAojRGKFbdadvN4PMO813ZbQZ1jC01IfO95Usi_GaM84-pWqD5orgqJFNjPJqLCPW6JQ5xdCBXEzPA==,Brooklyn,Prospect Heights,40.675,-73.9656,Private room,34,2,2,2016-03-10,0.05,1,0
35352800,Raz and Jesse's Ridgewood Apartment,gAAAAABddcx9mnrnJvW9-HHIZifKKPtL7UeVZfRV8p14TzG9Gy4F3msUpXIp33gSbNMXvrBxL0CAhMgjaeOJ0A_66vNDOBL66w==,gAAAAABddcx9gL1hU3GuspcVgS2_9v-zkUDqdSZEiHR1DJsZQ4-DKZYCPUTFOFfZC8x1xZvdZtrrqZmH_dAEXuKe6Z1kqK29Yw==,Queens,Ridgewood,40.70196,-73.90578000000002,Entire home/apt,71,2,0,,,1,41
13846934,Apartment near Central Park,gAAAAABddcx910xsNKJKMslFh9XBn6GaIJpivp_FPT5fS-lxae5CeZ8n0ZH2kKbyRZ1zJ1mEdvd2tc-mrwdC6BcGyiKWgjLutg==,gAAAAABddcx9p2saaRuoGUcheK8dK7Vkq3L3SndxCNhkDMNs4TV_d02DGrY-HiSLGKrjX02QgG7MVLmyonmA7c1HRbHKX2vtVg==,Manhattan,Harlem,40.80227,-73.95571,Entire home/apt,165,3,34,2019-04-08,0.96,1,0
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,gAAAAABddcx9BE83Pa0Oa_g9K3ke-SPmv480kierAoaJOOHq4lg5fYdNaW1ZPDTaLu4a6c72P1P1XEjO7rOqMMQKRr4jcpwjGQ==,gAAAAABddcx9C_mp-TToFyWDmtsg72w4Q8MuRKktaGcC5UPQAYkCVI2EgpdiSKhPQzMWjEQ59SbltKdZ27_BZhcH9KKGDtKDPw==,Manhattan,Chinatown,40.71582,-73.99902,Entire home/apt,119,1,49,2014-12-03,0.58,1,0
28936795,Great Access! Close to station/5line u can use!,gAAAAABddcx9fwOl5jTLOCKsiZyiat4Q_bB6VvqKmp-TpXLbxSQM01-yn-v99pWwDLDYEoViTV6Fqdr-yaZvrm32-LgPwQuoEw==,gAAAAABddcx92_BJwX3KxLlvOh5YaokMke14_UMnnLHgqM0JqhyT6Ru-BoFBkBjA3nGunAK-daNDIJG9GhcYZlCVMumZyC_TeQ==,Queens,Woodside,40.74516,-73.89278,Private room,35,30,2,2019-04-30,0.25,15,0
22466315,Lower East Side - Lovely Studio! #14,gAAAAABddcx9PBIs1hY--kWLQsh80I-Q3QN_xjcJAilyNHEGd8nV0tmzPSGJb-g8iJm8RL0Y1YjEO3ongROgt7lXs2RwjQOgng==,gAAAAABddcx9MmF69sKY-Ca2HRrS9ZCUvKiYe7GKoMDzl3x0_O7uE2kDHVP7ZqJB70UCjrzUwDaG7VbPL5inHlEujmYArWKeAw==,Manhattan,Lower East Side,40.72147,-73.99181,Entire home/apt,170,30,4,2019-01-07,0.3,9,281
27785327,Bushwick Art collective bedroom A,gAAAAABddcx9BOxPJgkjZK_agWH06GU07vSM1EbGUYYMm3ejjQihwAmLD3j-aXys2Pgb7lAonLEfSDnwgfqATfOubxfTkfa1JQ==,gAAAAABddcx96hv3LpIBO4Jy7tsjoCOuYA4EMPJJi4dIS1e6SifmPaC0vX2I1jEgLcp2yVzqjP-Bv5nTn3XNGZeAfhJflKCfTQ==,Brooklyn,Bushwick,40.70563,-73.91853,Private room,90,2,6,2019-05-31,0.58,3,89
31837921,PRIVATE duplex by trains in the heart of Bushwick,gAAAAABddcx94CtKlzf4wU9JqS-QOqYiG-l5NeRbqJ-VkrUsMFkh3TBpsAgCNTO1ZX6ZvDb6SMnwbGilsLvpkie1svMRyYPrnw==,gAAAAABddcx9z1hljyGIkuVT1WvOorPydgZJMILG8I7Wye6e8HRZVJ0KcOKrxrV7MWYUn7AnhFIlHK3VmHY2s0mMraNBo2qaXg==,Brooklyn,Bushwick,40.69863,-73.934,Entire home/apt,107,4,1,2019-03-01,0.23,1,0
8895019,1 Bd Ap. in Hell's Kitchen Times Sq,gAAAAABddcx9uiUwiR_zLFsKgCiaC5QngzQlrlWLAMLWFcTB9EWApm7Wzprphd1WJCBGuIf7_BJcbOnuU00sJhB5iLxHQqAE0Q==,gAAAAABddcx9LyPyy6KDOvta-LCL6yKMIbzCAuIPLdnLLiQZ65AHqHAJ6meH0NuH6S5tIoOS_p_-XmfglScgExV1-yKaf95z-Q==,Manhattan,Hell's Kitchen,40.76392,-73.99514,Entire home/apt,150,1,1,2016-05-08,0.03,1,0
23317650,Simple Nice Private Bedroom in Hamilton Heights,gAAAAABddcx9PFfVXp14XkepOocOned2Lzon4Ov_2LqAjkDS0biCJd8p-HRqYi0L1SDAexf6-Io5UWpxdUF7gv8jH_KvMI2eKA==,gAAAAABddcx9x3a33qDpkHNLpcvaxGf_udIxcjmaYfLRj-f6R19Lc6IO6l3-WeLFej9L9Ze3IXJxCseXs9zyweD8GDVuqoCCrw==,Manhattan,Harlem,40.82826,-73.94589,Private room,70,2,8,2018-07-01,0.49,1,156
4976919,"Huge artist loft, heart of W'Burg!",gAAAAABddcx9wYvzzE1gu8HP5nPl7O1QeToqAkMumKYzspPKDvwNcy2q54Bb1matpve10PwOM96_p2gW6lJcWu3TSPFh2k7rig==,gAAAAABddcx937WwSPIgHdjQasof7q2gGUkBil-RSihaXusQxKV3X3KVolok9I82Rl4m0KsyWc_bH8OysJElbf9wmay1bkGBdg==,Brooklyn,Williamsburg,40.71189,-73.94632,Private room,62,30,3,2015-09-29,0.06,1,319
4482783,"❤️ of Wburg, Private Living+Entrance",gAAAAABddcx9VtLS3ipqZI6xACErBdJTvIpMvsYKHFw_c7DaNbz8CEhFOu7zQhMpDStVHqp6_wefEMvcz90VjYlfIceflaYQPA==,gAAAAABddcx9pcOQ4TKEmnOLAd4ton7Y0tEqKrz3y8Q-1WsblV_BDLZ47eddQrZQ0SgL72p2DGfE0OBtWKQYnFgMEIsL9vW96g==,Brooklyn,Williamsburg,40.7188,-73.95775,Private room,139,2,6,2017-07-29,0.12,3,36
18425106,"Washington Street, Lux Svcd Studio in West Village",gAAAAABddcx9tJBplA957JrwguwL9fexvooiJjFk_uDikR3m2AZM6NJR9hrPrUVDK0biv6JA3RJb1I2Yg9rjTUnBWBjaha-b7A==,gAAAAABddcx9Y9HeR6vyDs5GFX4WTySHFJNyoCIyVXZo2Xmckz_bVswCvwA7tE_ZCu5lLcALdfg6c7riG7aZJSYoF7_jppFivA==,Manhattan,SoHo,40.72948,-74.00961,Entire home/apt,195,30,1,2019-03-10,0.25,87,365
33492744,Cozy Studio in the Heart of Spanish Harlem,gAAAAABddcx9V0THih_mae83iP_S_tupZTWvqprFfK96m2mdKhMRGnu5riekoB9CPrhEmUTUBerR90Dv8L6chDJ_XgbLtnUqQQ==,gAAAAABddcx9Kw4G423yEDm-KFCUC3bEAfZ9pRgNN57o9clHgx2WncfTTDcjX-JVgcR0eRcseb7fhUuZQjgDil73IvjGY_XKNg==,Manhattan,East Harlem,40.79463,-73.94604,Entire home/apt,100,2,2,2019-04-18,0.7,1,8
15447048,"Brooklyn, Where my story begins...",gAAAAABddcx9RzS_635aIWKkoTtMQqT7ecX6oS45ELScMJzcvTrc4bqkCHwtNVGiFfv1h1C-XWk1uLTsvHv3VoNmvdF-WDGa6Q==,gAAAAABddcx9PqXAD7UpiUQemYycVuxTSq_q6k4cVYl4b9li3HUqx2lX8c1-Ci7q6BHTdhSa0y6ceAVGWMCnO7AqMowewvQiSg==,Brooklyn,Bay Ridge,40.62652,-74.0196,Entire home/apt,95,3,7,2018-09-09,0.22,1,0
8302680,Sunny 2BR Apartment in Williamsburg,gAAAAABddcx9VP3JGJAPbB6evgwQblIh06U1CxzRHgBaWJ6aP0P3ZskboU5AbP8Jzov94Rux2VhvpD1HgtcGTHZwdyu1JyynrQ==,gAAAAABddcx9woIOEeXZj4HkjdnZliMUFD0mmtG2KFoHz4EnRvVU29LDRNRVrEhzMdAavuZNUK6Anl6JJqZQ9a8tm8F50GZoaw==,Brooklyn,Williamsburg,40.7124,-73.96259,Entire home/apt,164,1,10,2018-05-06,0.23,3,0
28988283,The Come On Inn - 2,gAAAAABddcx920d6Uwmh-hsQQepG9mSLai0S_nuDrDSH3-NsHTVDfTFMWj_RRc7OC6tGmjeeR8RvSEDShyF-riaPMixOWBoeyw==,gAAAAABddcx9EaJmZlDeckrePfpJtLOZsgWI_oGRi1VBYbcfZzH1DEA_oP0fJ3UwuTeQctYWK9FDDXlNbUjlMIsk5WRqGfhFxw==,Manhattan,Harlem,40.81664,-73.94266999999998,Private room,150,1,11,2019-06-12,1.26,2,177
4430747,Adorable 1Bd Next to Subway in Bushwick - Brooklyn,gAAAAABddcx9nvQUDem9xUqfMSvCx5BfQiDn_FqgkM35N_pwuFdNdtIcHJUYPdXqO-ZxX5oqZNJjOlFcd6XbgBmL28cdZ9ZK2w==,gAAAAABddcx9kETEz3fUugbIBooeyffM0gx1oUQXK19g5YpSIa693c68-7QxA64DvtjrD_tEZ6xj3Y2j8vVsUq-dcnKAJF4xwA==,Brooklyn,Bedford-Stuyvesant,40.69175,-73.92834,Entire home/apt,103,2,5,2019-01-03,0.09,1,211
18159825,"NYC4YOU  
Great location!!!",gAAAAABddcx9eOOWXKt178vfqRF9IgzTftFfOYhDRuJlVW3dKoI4WPglKbasd_8IBI69Iioisyjh7nt0zQ9J4L-ZtR-3ZkDs2w==,gAAAAABddcx9ePsrggFyVbMo1cQTTWT9gmUhmMshFlqu6rFX6xUKI-rbqJbE_JFbLBu5etCFKVXNLY1zHRileKq6IxMo746Ilw==,Queens,Ditmars Steinway,40.77412,-73.9061,Entire home/apt,99,1,81,2019-06-20,2.98,1,202
29178995,Farm house style home in Bay Ridge (C),gAAAAABddcx9jmSn0a3V91gYAKxd8dP0wyczhFo_cA67ywNOrOPPHGDI6pOWOJJMQ_oyckNQvSX68Zm_IpQo6Gww9AAtkDcsvQ==,gAAAAABddcx95K43AtaqYq9CFGYbJiccHbDm-xt4mYkSeLGgSdO5DSOgvEFCMoPsWqJXNZD4cxn9NK9eBJ0hnBGCK8MuuA1KQQ==,Brooklyn,Bay Ridge,40.63409,-74.02887,Private room,65,1,8,2019-05-05,0.92,4,98
27298901,SPACIOUS 2BR 2BATH IN THE HEART OF YORKVILLE,gAAAAABddcx9BNn4Jubs9qw3XzNS1pWZ-ZsARlPJGbvECF6CqZj0DdewSTiPVXAx0259yGCQ6PzcTnYtedtm5-CT30y9HvO8MA==,gAAAAABddcx9WJS_o4-qOP3hfqUXXz8cj01ABhJUKI6Y_b5Qk9TANqcPSWu3vqlHE5W1W-8YDOGqY2CH6NkPk9M2fzXAGVu3HA==,Manhattan,Upper East Side,40.7732,-73.95029,Entire home/apt,340,30,0,,,65,364
33269847,Sunny Happy Artist room close to train,gAAAAABddcx9kiJWW0YnnSv__Mo_HzmUUKFCKYTQpcJc1jLe3_yrhiOEL9CPsio5_h7Iyqy4HVhD1eSP877C7oB8_f6eHxOdFQ==,gAAAAABddcx9MWDtUU3kZ3CYyT0Yqk_ryMDM1qZ53UyzY4St7DvU-pKgtg5aSMIbvz5lXEfnh6Xt4WUqdlR53U1RD3UMvg3dVQ==,Brooklyn,Bushwick,40.68929,-73.9216,Private room,45,14,1,2019-05-30,0.73,1,67
36137531,NYC oasis in Gramercy,gAAAAABddcx9hooxD0O16uuPcXTh2YpBHqyJ70Wi1777U1MzbMYQ8ILz-OLi3QXq3QQJbK7NaT4HCMeZtz9ZQ1lZPxkqFdQWaQ==,gAAAAABddcx9c0kYjBSgQ4NeDyy6Jy3bWaZU2-iFFgF2JX8Wor1Dm9tD4Wf8vduN9NToeXQAFSCQoizj5VCtvb5rwA4j1DEPRA==,Manhattan,Stuyvesant Town,40.73549000000001,-73.97707,Entire home/apt,250,20,0,,,1,30
5116727,Amazingly bright and cozy apartment,gAAAAABddcx9Zz1eAq2G-qRqFkWDyIWN6XJZG6V-1-yzPhXyYSZ-zqwhstghxQnm_Ms_nET57TW-AbJQS_xaMH_PViYLfPZh9g==,gAAAAABddcx99nsLhQltv9k6lIjI3tWQRSnHrG413WicdhM9iXvzcxQVK01M467dpL0fvsHUPN74sC5vKdWgqHuSnpHhTfcSRg==,Manhattan,East Village,40.72695,-73.98675,Entire home/apt,120,10,7,2017-01-04,0.13,1,0
4249342,Perfect Private Room in Luxury Bldg w/Gym/Rooftop,gAAAAABddcx9CZx4FXk-uljDP2XSyoDJNyFRasO4PkwxNwdrH8gW54kCR5Cn7Qy2VVKGD07Yffp6wjt7HTezBNykOabYfAV4gg==,gAAAAABddcx9iOSBo8C8IsgWP-oAHnye-tcZGxIEsaf7RxvMoZdHeKmomUOZKZFdE41sZjROwgHU6dSMYj57gjHuFHry7TzAHQ==,Manhattan,Financial District,40.70948,-74.00654,Private room,98,7,23,2019-06-01,0.55,1,116
